id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1588478,2026-06-20T00:19:47.434352Z,2026-06-20,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,michaelharvey1,Folder poll frequency bug with multiple accounts,https://support.mozilla.org/questions/1588478,os:android,Android 9,,19.2,,,,,1.0,true,11.26,False,
1588606,2026-06-20T15:39:49.813205Z,2026-06-20,en-US,connectivity,thunderbird-android;connectivity;thunderbird-1520;,fteam31,QR code not recognised,https://support.mozilla.org/questions/1588606,os:other,W11,,152.0ve,152,,,,1.0,true,4.07,False,
1588762,2026-06-21T17:01:30.159296Z,2026-06-21,en-US,import-and-export-settings,thunderbird-android;import-and-export-settings;,brain44@comcast.net,I can't scan the qr code to transfer my thunderbird settings to my new Fold 7...,https://support.mozilla.org/questions/1588762,os:android,Android 16,,Thunderbird v 152.,152,,,,1.0,true,0.93,False,
1589013,2026-06-22T21:36:53.465502Z,2026-06-22,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,h.e.neumann,Moving messages around in local folders when using POP,https://support.mozilla.org/questions/1589013,os:android,Android,,19.2,,,proto:imap;proto:pop,,4.0,true,23.67,False,
1589027,2026-06-22T22:53:50.053475Z,2026-06-22,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,shadeda1,Notification of incoming email works for one provider but not the other.,https://support.mozilla.org/questions/1589027,os:android,Android version 16,,19.2,,m:microsoftemail;m:comcast,,,2.0,true,22.79,False,
1589306,2026-06-24T11:15:59.132795Z,2026-06-24,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,dav.nik,Email notifications reappearing after being dismissed,https://support.mozilla.org/questions/1589306,os:android,Android 16,,19.2,,,,,1.0,true,55.63,False,
1589419,2026-06-24T20:37:55.933929Z,2026-06-24,en-US,install,thunderbird-android;install;,Michael807,transfer to new phone,https://support.mozilla.org/questions/1589419,os:android,Android?,,19.2,,,,,2.0,true,43.96,False,
1589515,2026-06-25T12:46:28.726509Z,2026-06-25,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,GeekPriest,Why do message notifications remain after deleting the messages?,https://support.mozilla.org/questions/1589515,os:android,Android,,19.2,,,,,1.0,true,29.22,False,
1589539,2026-06-25T14:56:58.557451Z,2026-06-25,en-US,reset-passwords,android;thunderbird-android;reset-passwords;,jflorne49,password,https://support.mozilla.org/questions/1589539,os:android,Android,,19.2,,,,,1.0,true,17.82,False,
1589713,2026-06-26T13:54:54.363426Z,2026-06-26,en-US,attachments,android;thunderbird-android;attachments;,archie.mccann,Save all changes documents,https://support.mozilla.org/questions/1589713,os:android,Android,,20.0,,,,,1.0,true,2.23,False,
1589923,2026-06-27T15:45:36.954406Z,2026-06-27,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;thunderbird-14071;thunderbird-1407;,rgkdsk,How to delete all e-mails from one correspondent in Thunderbird?,https://support.mozilla.org/questions/1589923,os:android,Android,,140.7.1esr,140,,,,1.0,true,10.46,False,
1590119,2026-06-28T20:04:37.620897Z,2026-06-28,en-US,crashing-and-slow-performance,thunderbird-android;crashing-and-slow-performance;,bennysfarm,"Android widget tb beta stopped working, updated to cur. ver, still nothing",https://support.mozilla.org/questions/1590119,os:android,"Android 14, pixel 7",,21.ob1,,,,,0.0,false,,False,
1590343,2026-06-30T05:25:36.325498Z,2026-06-30,en-US,customization,android;customization;thunderbird-android;,bexdowney,Feedback,https://support.mozilla.org/questions/1590343,os:android,Android,,Latest,,,,,1.0,true,10.16,False,
